dataPointId,journeyId,capturedTimestamp,location,metrics,vehicle,latitude,longitude,geohash,postalCode,regionCode,countryCode,speed,heading,wejoVehicleTypeId,status
c1c01f89-383c-4a16-8f2f-e4e0cec71d68,b35b4258aa5ef4f2bdc4102401667a4137e3166c,2021-10-26 13:27:27-06:00,"{'latitude': 31.784898, 'longitude': -106.507295, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 13.82, 'heading': 316.0}","{'wejoVehicleTypeId': 4854097699743449313, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784898,-106.507295,9tskb6,79902,TX,US,13.82,316.0,4854097699743449313,{'ignitionStatus': 'MID_JOURNEY'}
cef8fd90-b68a-458b-95bd-98354a61d111,3c442578973a2efe20a98471df87b4f940c2a118,2021-10-26 13:12:26-06:00,"{'latitude': 31.784516, 'longitude': -106.506133, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 72.0}","{'wejoVehicleTypeId': 8603920939059598987, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784516,-106.506133,9tskb6,79902,TX,US,0.0,72.0,8603920939059598987,{'ignitionStatus': 'MID_JOURNEY'}
d1194f8a-0f7f-4b20-baa5-24dba9096f18,811d360489a8b066039984e59d29160599e48656,2021-10-26 13:01:00-06:00,"{'latitude': 31.784956, 'longitude': -106.506429, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 343.0}","{'wejoVehicleTypeId': -8735686858431946495, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784956,-106.506429,9tskb6,79902,TX,US,0.0,343.0,-8735686858431946495,{'ignitionStatus': 'MID_JOURNEY'}
dfa97268-296f-4900-9609-47d7c1425262,f4e3666371a4ef6e6686182b98ea0e219f2cef71,2021-10-26 13:49:06-06:00,"{'latitude': 31.784442, 'longitude': -106.505766, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 74.88, 'heading': 345.0}","{'wejoVehicleTypeId': 7511110719808102778, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784442,-106.505766,9tskb6,79902,TX,US,74.88,345.0,7511110719808102778,{'ignitionStatus': 'MID_JOURNEY'}
f9796401-f28e-4458-80ba-eb37ea89f822,0f5252dd70f56e86f08bbd41d5821fefe1a1259d,2021-10-26 13:34:48-06:00,"{'latitude': 31.783666, 'longitude': -106.507085, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 72.0}","{'wejoVehicleTypeId': 1559375648136069064, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.783666,-106.507085,9tskb6,79902,TX,US,0.0,72.0,1559375648136069064,{'ignitionStatus': 'MID_JOURNEY'}
06c83de5-1e6e-4c54-bbf7-5dd4c72f1d89,1f958c84c82117a581bf26307c754e364398515b,2021-11-02 13:57:03-06:00,"{'latitude': 31.784891, 'longitude': -106.505868, 'geohash': '9tskb6', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 59.9, 'heading': 345.0}","{'wejoVehicleTypeId': -6375098658616624329, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.784891,-106.505868,9tskb6,79902,TX,US,59.9,345.0,-6375098658616624329,{'ignitionStatus': 'MID_JOURNEY'}
1af14661-e240-4d57-98f0-b9f8203b629b,72803445606e6bc8a0411906d4569c4fa2a1877f,2021-11-02 13:04:53-06:00,"{'latitude': 31.783233, 'longitude': -106.506312, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 16.12, 'heading': 9.0}","{'wejoVehicleTypeId': -565109897161390376, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.783233,-106.506312,9tskb3,79902,TX,US,16.12,9.0,-565109897161390376,{'ignitionStatus': 'MID_JOURNEY'}
30a8c3e0-61e0-438d-b11e-d43ede4e76c2,72803445606e6bc8a0411906d4569c4fa2a1877f,2021-11-02 13:04:26-06:00,"{'latitude': 31.78267, 'longitude': -106.506781, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 9.21, 'heading': 89.0}","{'wejoVehicleTypeId': -565109897161390376, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.78267,-106.506781,9tskb3,79902,TX,US,9.21,89.0,-565109897161390376,{'ignitionStatus': 'MID_JOURNEY'}
53172574-0e3c-49da-a13c-0aa05d309800,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:30:58-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
700a1777-f13c-4585-a66b-d7cdca996b8c,ae2c5144d3bc591044672bbd99c069e6fc64deab,2021-11-02 13:28:28-06:00,"{'latitude': 31.782429, 'longitude': -106.506132, 'geohash': '9tskb3', 'postalCode': '79902', 'regionCode': 'TX', 'countryCode': 'US'}","{'speed': 0.0, 'heading': 353.0}","{'wejoVehicleTypeId': -345822443061872740, 'status': {'ignitionStatus': 'MID_JOURNEY'}}",31.782429,-106.506132,9tskb3,79902,TX,US,0.0,353.0,-345822443061872740,{'ignitionStatus': 'MID_JOURNEY'}
